x,y
41.17324,-37.661568
-45.15931,-119.99707
-23.27418,30.317217
101.03096,-28.067186
-73.09581,-11.761455
-20.51611,-114.64757
-96.148964,-62.01184
-55.70001,-20.873821
38.053555,44.414074
79.17076,-7.0460525
-63.352646,55.10658
-20.685886,-35.70949
-83.17221,-76.42498
-43.344547,-12.70299
-83.43929,86.902824
-34.078926,81.211845
89.78605,26.771381
63.09367,-26.866283
-13.013098,66.97581
93.771034,43.62891
93.92103,40.42487
-54.996758,-52.051487
77.41382,3.7708306
-83.71096,83.55998
-55.924072,-28.7841
-48.7913,-120.32086
-108.861374,-32.399445
-51.449234,-86.208435
40.203335,60.060177
36.59116,46.772358
43.925,-95.30882
12.141546,117.93862
-37.210453,-64.482376
-87.214066,-65.227844
-106.290474,-30.29604
51.66191,64.03568
76.69835,-95.25491
52.58933,49.53787
-70.083435,-47.47941
-71.89344,76.1213
-71.47514,-42.249653
26.121914,-12.403391
86.49987,-68.91953
57.877552,55.69575
-103.350075,-26.116106
-69.73802,-7.94257
56.31311,52.083183
60.708046,13.952477
-51.94297,-114.50405
61.063984,54.493847
22.613554,-22.666641
49.69513,49.66956
53.69411,50.720478
78.58335,-78.04793
-95.655045,-58.970623
107.874435,36.957844
-39.659523,74.69071
-131.68762,-25.90047
54.369774,49.13161
-0.7073289,-78.44509
31.608013,-18.272797
54.844585,-72.033936
62.989838,58.849743
69.988075,58.86442
-62.766895,-57.937954
119.39245,-38.709404
-2.643216,-28.354155
111.458855,43.023483
70.66255,-49.57482
17.810387,-27.840055
54.28006,-1.1085553
-68.52641,29.896318
-34.744358,-8.620177
-119.84659,29.7452
-38.386433,-21.659958
26.924564,-82.55142
41.870724,51.21323
-1.0336938,-101.43199
-42.25712,2.5424519
9.995447,-38.651016
-96.04594,-62.40345
-75.488106,-63.315834
-9.434449,6.037348
-30.96927,-70.52554
-7.593548,-16.172802
-46.324413,82.52008
87.14427,-4.426577
-74.98225,63.636353
12.017096,118.004776
-7.635751,90.43586
-31.906208,-71.53608
-1.9072834,-76.30983
-115.79335,-2.778459
-66.478325,-39.053932
-37.95473,97.13889
90.293495,-81.2054
7.471439,75.76775
17.810413,-27.839725
54.932434,36.640003
42.17499,-36.85674
65.95428,97.447624
-3.4686084,-42.61106
44.370132,41.345722
-49.67878,16.033289
-26.713371,16.241896
-63.38071,109.54375
2.0128775,-21.94241
81.74774,-39.101196
76.53941,-17.271036
87.447296,-4.4932704
43.282764,-102.645454
-51.555653,6.430326
66.21332,-55.984734
120.270966,-38.64501
-83.1213,-41.677277
-79.29951,-63.182774
32.542667,99.07281
-65.86517,58.63617
26.44454,-12.725326
-28.435406,-77.115425
6.599517,-30.278864
42.023678,61.054657
-120.940796,-3.114605
42.462643,52.674915
85.452705,-24.227348
-44.955452,74.96639
-9.362516,86.07195
-41.20775,33.882736
-83.06473,-49.593246
45.09334,-89.13781
47.03276,66.30832
-73.087265,-38.173283
46.069786,64.610054
-42.45124,-119.015724
-79.29945,-63.181244
36.811478,53.285614
44.639297,43.5374
104.98541,-28.851196
-74.12118,10.211105
49.067303,66.716354
-26.129318,78.78411
47.511673,63.550957
92.86003,67.81262
47.37384,49.76168
-77.034775,13.812767
-62.76157,33.564034
29.242495,-41.928913
28.77508,-83.25656
-31.220354,25.262354
11.052425,-86.69151
-71.12482,99.72026
-37.00399,-41.48644
-35.61437,-34.43458
-90.20746,75.43007
-59.336502,-51.244576
-75.3686,-67.79435
94.20976,-28.791409
-62.231323,108.50492
32.01909,-56.279728
77.94025,-95.17229
94.39117,-81.495026
-4.803354,35.98043
60.36738,52.426384
-8.644877,6.894975
1.4949661,-49.941753
-24.256786,4.7354145
-59.773907,-88.18392
-2.9442525,-35.79627
-35.463043,-12.784701
12.156184,123.75719
28.015656,17.604183
35.360584,44.71206
-27.686626,-12.157946
-59.30107,91.15072
-74.92824,75.46474
-112.43123,-7.266297
-82.253716,-67.165695
41.061634,-63.72366
4.1694613,94.57044
93.33147,40.61514
12.213807,32.76851
-72.49179,13.066251
-76.63818,12.1448345
-2.7895532,90.5693
-52.641453,-94.42961
-72.87003,74.77533
5.897914,-7.5013185
63.436035,55.146477
-9.405381,-85.07183
-83.96937,-11.124625
-103.65184,36.15406
-61.521576,107.86339
-26.619211,94.905426
-72.191925,-9.160498
-44.289646,82.68878
5.6634502,1.3270407
10.771509,-20.742126
-46.18404,-30.432053
-26.785162,-68.55166
-101.15842,37.196827
-46.334896,97.89312
-61.54643,-19.377499
13.152098,109.915085
49.382614,-104.56399
-2.8030424,-52.808754
-55.47073,-65.1173
-39.850407,-65.28587
9.458677,-54.14633
116.1285,10.97174
-39.690865,74.29644
3.6467435,39.22353
-110.3083,1.8238223
13.343892,117.56174
-62.767826,-57.941433
-90.97776,-35.09304
-8.06698,7.0288944
-8.247025,-16.475628
-76.91365,-71.633125
62.4025,94.00844
-47.3822,-22.034138
-117.143875,-5.3785887
-21.937517,14.533153
116.74361,37.619736
-9.355738,-14.801251
89.704315,26.799026
-90.21514,74.859764
-66.86619,-42.250988
-44.619736,51.69569
-47.814568,-32.198326
-27.048882,16.623142
-93.534904,-65.364784
-109.1943,22.817905
45.855453,48.88497
46.70202,44.372833
46.737827,60.14786
19.224516,-86.399475
-29.596817,117.740395
77.22577,-95.00054
-69.11964,-73.78648
69.628525,-10.519364
44.935696,0.58248305
47.58729,107.35914
-75.13261,63.57932
-26.862164,-12.279634
-33.834423,24.86517
-0.5685404,8.977117
-83.17315,43.977074
55.281937,58.382732
-66.768974,-41.323006
-69.67969,29.363089
103.01798,-27.516338
75.38312,-97.12802
12.210861,122.62703
58.693275,-70.53832
-12.45065,64.97096
123.28443,-9.578428
-95.556015,-29.05715
-72.49349,13.066641
-41.768803,-52.91823
10.850065,-26.007313
-55.663376,-20.8404
-99.169395,-21.648638
-61.113625,-101.48316
-36.411976,-77.95275
-74.21839,-40.91014
54.40195,-29.059822
-59.259235,22.126007
-9.833412,123.89806
16.991047,-18.95344
88.305725,65.06935
20.906721,118.085846
89.60449,-74.20099
88.6923,-84.60715
-121.1903,-6.5977664
101.17451,-27.963829
67.69492,66.084694
-82.24706,36.354298
103.00792,-63.109455
-0.7941927,-51.816322
-115.13425,17.948997
119.44976,-38.67737
-104.81763,45.588223
34.83473,54.428406
30.266727,-27.972342
5.859029,47.752224
94.13615,30.762396
-111.84771,-0.9467014
-72.19095,-9.160395
15.920432,125.56286
116.1297,10.152025
122.44113,-36.57881
-49.336205,-89.11353
45.51523,-20.67048
-83.2206,43.943817
108.04842,18.407171
45.561462,55.95828
47.27755,53.881424
-59.564896,-102.20848
-108.282135,-34.18751
12.360476,117.8791
62.673405,94.08379
-73.19586,-48.444027
-12.927617,-29.096367
-80.155716,13.037033
-83.08139,56.890152
-92.56197,-19.407598
47.11596,61.64178
101.39189,-3.1408103
-45.935204,-110.84632
-43.11479,67.34558
32.960392,98.39009
13.993409,-130.17757
-118.387314,-45.57414
-32.712322,-80.326614
-20.767134,-113.42208
53.1738,-25.859497
-18.412596,-17.519394
-63.99497,1.7470133
-98.610016,34.645042
61.6582,-57.752655
-110.534454,-30.255936
54.432175,-14.362394
47.865078,56.656082
-54.541607,-88.51272
-43.893036,-53.111443
-35.111996,121.768135
-90.33733,80.34663
72.853455,15.785116
-37.344715,-64.23588
-14.419879,52.286793
-31.252419,25.670084
-50.44467,-56.824856
47.693657,55.507877
2.649714,23.685
-59.808285,-25.272284
-84.67951,-90.7747
38.954796,-106.30725
-41.64858,33.714832
42.315647,63.130856
-44.17137,-82.17799
-84.91442,-88.46926
-64.08674,1.9032929
3.1832538,94.26496
42.272003,59.26545
123.027176,-10.079676
56.940166,59.086853
-110.30011,1.7546507
54.232964,0.86535084
7.7567964,76.50318
100.78304,-64.12404
6.104438,-50.098
116.94901,9.593392
42.08206,-36.943775
-68.45238,47.319942
-63.317146,-44.688507
10.836672,-26.025238
48.496273,55.05467
-46.71174,-0.30330306
94.00377,40.605522
31.111048,-29.549696
-73.50784,-22.667639
50.669193,57.08218
-41.548634,-64.63126
51.89211,54.512424
-88.30542,98.837494
-73.62602,-20.646507
91.008514,5.221355
93.94514,43.66394
-113.255844,-41.78914
-20.861824,-101.70994
45.681026,62.660564
41.27059,5.7771444
-40.76642,55.124355
62.003387,-8.199628
-59.41082,-103.42327
-89.52071,-80.84658
48.17897,-47.139423
47.920082,-13.244011
-127.18132,-36.005825
38.62351,-18.81229
-20.76828,-113.415596
41.35512,-55.351406
51.251396,48.687515
19.706469,113.42819
-1.9111379,-42.559032
-35.22435,121.82313
4.349537,68.79216
-71.63689,76.67772
-91.60669,2.465102
51.803253,55.51607
-7.3797493,-17.114967
47.907784,51.256832
-97.107254,-42.573677
-30.448305,-71.5297
12.331972,-42.47581
-117.994705,30.717669
50.82914,-34.814777
45.33596,54.0026
-38.589848,-21.732084
-0.11517498,-63.221954
-60.157215,-3.8214324
-117.23646,-28.79287
-132.32196,-25.314941
-0.54708844,9.456323
54.853188,42.182373
94.9653,-60.643227
-58.63239,-31.796347
41.364285,69.731125
-71.74444,-41.92119
-27.81003,-12.14203
-110.29757,1.7543039
61.871887,94.07303
-78.233536,11.047384
-43.23636,8.16635
-28.882822,-83.90789
50.542076,42.25676
49.56321,53.458267
48.748707,53.88784
46.47048,53.508404
7.9143314,-29.573414
50.453243,55.888847
-109.86263,19.01566
46.196136,56.71544
-39.354298,57.504726
4.8031034,69.40841
96.10526,-19.386549
8.510594,52.14497
-62.656532,-4.699828
2.4170861,-1.6882453
-1.2895004,-9.776508
46.331947,54.463528
-58.530067,-50.39871
-7.9994936,-42.059563
96.22737,24.231417
-3.8856251,63.55057
55.265015,-13.999787
5.463917,-42.885525
3.6065269,38.313446
-115.55383,-9.81597
46.41619,-85.08402
-52.486538,52.433826
61.651886,-57.785828
-73.7729,-15.473667
-60.14054,106.01458
-65.38553,54.45819
-100.1395,-13.726923
51.98414,45.28202
-39.428356,74.81088
-72.00326,-9.330078
-20.756115,-35.856834
-8.514496,38.168953
40.998726,-53.166805
50.885513,54.982903
-16.684761,-22.746408
11.9405365,33.440266
92.32884,67.59082
48.85764,56.812553
78.58353,-78.04946
-26.790321,-77.99409
-7.4607205,-65.3557
48.897194,52.0752
-59.066696,21.568432
47.877502,57.701828
-43.45509,-121.823135
48.027225,54.359882
-16.483702,-48.393017
-72.47299,93.483315
-82.48648,-58.456535
59.144535,62.03138
-0.50214887,10.10303
-85.20528,33.933533
-66.47637,-39.053772
-76.29471,18.057558
46.304012,-31.601633
18.6312,9.750309
-89.1125,-0.5444757
68.52694,2.7409012
-12.241922,-71.32809
-78.52707,13.141884
9.580556,-38.61721
-40.949337,55.143578
50.39452,-105.84227
-69.55834,-65.7303
-12.857419,-29.155813
-66.237816,-52.444923
-85.44794,-48.357113
13.234925,-128.94965
-16.547058,-21.872286
-93.28459,0.38209143
3.9735246,-91.29506
48.498924,55.9633
-69.73878,-7.942238
56.99268,-60.95795
18.680103,9.707187
67.92507,2.1305015
-67.20313,69.04871
61.553535,-52.11611
-27.889599,79.05544
-21.882387,-34.241592
90.50221,-16.002356
-72.17946,98.36653
-61.84502,-92.2012
-65.80313,-52.684345
-22.01702,-34.842857
6.8485165,-0.9127717
12.213585,32.76964
35.017544,15.526642
102.04792,-5.094995
-37.907013,11.938672
45.046143,45.481762
-110.29932,1.754996
-69.01377,-44.698177
-57.789814,24.498144
-83.981316,-11.128262
-98.00129,-31.441158
-72.67045,-34.57803
8.061898,76.42059
32.71733,39.174244
-32.081192,70.29261
-25.701622,5.4591045
52.826797,41.09347
-73.08924,-38.173145
-122.25779,-32.22737
-30.444765,-80.381615
-97.53756,-32.06716
37.2463,-113.058105
-8.114431,-30.672806
-21.05337,-112.62825
-92.72431,-61.249516
-37.19254,-1.1036613
2.0360537,-112.22439
5.820098,59.494274
